umbral,coste,senales_validacion_2023,cobertura_validacion_2023,precision_validacion_2023,recall_validacion_2023,f1_validacion_2023,precision_lift_validacion_2023,operaciones_no_solapadas_validacion_2023,operaciones_por_dia_validacion_2023,tasa_retorno_positivo_validacion_2023,retorno_neto_medio_validacion_2023,retorno_neto_mediano_validacion_2023,factor_beneficio_validacion_2023,maximo_drawdown_validacion_2023,pr_auc_validacion_2023,pr_auc_lift_validacion_2023,senales_validacion_2024,cobertura_validacion_2024,precision_validacion_2024,recall_validacion_2024,f1_validacion_2024,precision_lift_validacion_2024,operaciones_no_solapadas_validacion_2024,operaciones_por_dia_validacion_2024,tasa_retorno_positivo_validacion_2024,retorno_neto_medio_validacion_2024,retorno_neto_mediano_validacion_2024,factor_beneficio_validacion_2024,maximo_drawdown_validacion_2024,pr_auc_validacion_2024,pr_auc_lift_validacion_2024,senales_minimo,senales_medio,senales_diferencia,cobertura_minimo,cobertura_medio,cobertura_diferencia,precision_minimo,precision_medio,precision_diferencia,recall_minimo,recall_medio,recall_diferencia,f1_minimo,f1_medio,f1_diferencia,precision_lift_minimo,precision_lift_medio,precision_lift_diferencia,operaciones_no_solapadas_minimo,operaciones_no_solapadas_medio,operaciones_no_solapadas_diferencia,operaciones_por_dia_minimo,operaciones_por_dia_medio,operaciones_por_dia_diferencia,tasa_retorno_positivo_minimo,tasa_retorno_positivo_medio,tasa_retorno_positivo_diferencia,retorno_neto_medio_minimo,retorno_neto_medio_medio,retorno_neto_medio_diferencia,retorno_neto_mediano_minimo,retorno_neto_mediano_medio,retorno_neto_mediano_diferencia,factor_beneficio_minimo,factor_beneficio_medio,factor_beneficio_diferencia,maximo_drawdown_minimo,maximo_drawdown_medio,maximo_drawdown_diferencia,pr_auc_minimo,pr_auc_medio,pr_auc_diferencia,pr_auc_lift_minimo,pr_auc_lift_medio,pr_auc_lift_diferencia,simbolo,objetivo,variante,tipo_modelo
0.56,0.002,5143,0.009858647354478,0.2901030526929807,0.0126442821064763,0.0242323840150721,1.2825575002165972,133,0.364717330738366,0.3759398496240601,-0.0014019890559445,-0.0069999998882412,0.6669969548461744,-0.1810313689009131,0.2818083900799256,1.2458864564361696,4037,0.007666742631419,0.3103789943027,0.0084577584577584,0.0164668002759798,1.1031749550451555,94,0.2570652101663821,0.3297872340425531,-0.0020531914881727,-0.0069999998882412,0.5623582699102299,-0.1807055206423966,0.3275446034618342,1.1641863973787254,4037,4590.0,1106,0.007666742631419,0.008762694992948501,0.0021919047230590004,0.2901030526929807,0.3002410234978403,0.020275941609719295,0.0084577584577584,0.01055102028211735,0.0041865236487179,0.0164668002759798,0.020349592145525952,0.007765583739092297,1.1031749550451555,1.1928662276308764,0.1793825451714417,94,113.5,39,0.2570652101663821,0.3108912704523741,0.10765212057198387,0.3297872340425531,0.3528635418333066,0.04615261558150696,-0.0020531914881727,-0.0017275902720586,0.0006512024322281999,-0.0069999998882412,-0.0069999998882412,0.0,0.5623582699102299,0.6146776123782021,0.10463868493594453,-0.1810313689009131,-0.18086844477165484,0.00032584825851650345,0.2818083900799256,0.30467649677087993,0.04573621338190864,1.1641863973787254,1.2050364269074474,0.08170005905744415,BTCUSDT,largo_tp100_sl050_480m,sgd_moderado,sgd
0.57,0.002,3914,0.0075027699291128,0.2879407256004088,0.0095510093391413,0.0184887459807073,1.2729977634101226,120,0.3290682683353678,0.3666666666666666,-0.001563981865261,-0.0069999998882412,0.6370338674859554,-0.2037862052197693,0.2818083900799256,1.2458864564361696,3177,0.0060335004557885,0.2980799496380233,0.0063922563922563,0.0125161077151825,1.0594606628600964,75,0.2051052208774325,0.2933333333333333,-0.0025999999865889,-0.0069999998882412,0.4743935253168463,-0.1795878252636782,0.3275446034618342,1.1641863973787254,3177,3545.5,737,0.0060335004557885,0.00676813519245065,0.0014692694733243004,0.2879407256004088,0.293010337619216,0.010139224037614525,0.0063922563922563,0.0079716328656988,0.003158752946884999,0.0125161077151825,0.015502426847944902,0.005972638265524801,1.0594606628600964,1.1662292131351095,0.21353710055002617,75,97.5,45,0.2051052208774325,0.26708674460640014,0.1239630474579353,0.2933333333333333,0.32999999999999996,0.0733333333333333,-0.0025999999865889,-0.00208199092592495,0.0010360181213278999,-0.0069999998882412,-0.0069999998882412,0.0,0.4743935253168463,0.5557136964014009,0.16264034216910905,-0.2037862052197693,-0.19168701524172377,0.024198379956091115,0.2818083900799256,0.30467649677087993,0.04573621338190864,1.1641863973787254,1.2050364269074474,0.08170005905744415,BTCUSDT,largo_tp100_sl050_480m,sgd_moderado,sgd
0.58,0.002,3015,0.0057794714706885,0.293200663349917,0.0074916524008881,0.0146100005784502,1.2962521640401077,105,0.2879347347934468,0.3714285714285714,-0.0015599869450199,-0.0069999998882412,0.6361722796011657,-0.1863180664894862,0.2818083900799256,1.2458864564361696,2524,0.0047933758735946,0.2979397781299525,0.005076005076005,0.0099819475416799,1.058962453574181,55,0.1504104953101172,0.3272727272727272,-0.0020909090888771,-0.0069999998882412,0.5559845493271148,-0.1045264894894231,0.3275446034618342,1.1641863973787254,2524,2769.5,491,0.0047933758735946,0.00528642367214155,0.0009860955970938997,0.293200663349917,0.2955702207399348,0.004739114780035469,0.005076005076005,0.00628382873844655,0.0024156473248831004,0.0099819475416799,0.012295974060065051,0.0046280530367703,1.058962453574181,1.1776073088071444,0.23728971046592662,55,80.0,50,0.1504104953101172,0.21917261505178198,0.1375242394833296,0.3272727272727272,0.3493506493506493,0.04415584415584417,-0.0020909090888771,-0.0018254480169484998,0.0005309221438571999,-0.0069999998882412,-0.0069999998882412,0.0,0.5559845493271148,0.5960784144641402,0.0801877302740509,-0.1863180664894862,-0.14542227798945465,0.0817915770000631,0.2818083900799256,0.30467649677087993,0.04573621338190864,1.1641863973787254,1.2050364269074474,0.08170005905744415,BTCUSDT,largo_tp100_sl050_480m,sgd_moderado,sgd
0.59,0.002,2279,0.004368628683814,0.2926722246599386,0.0056526381803081,0.0110910647921048,1.293915914907446,93,0.25502790795991,0.3010752688172043,-0.0025599324558911,-0.0069999998882412,0.4607598889647673,-0.2375261181461747,0.2818083900799256,1.2458864564361696,2007,0.0038115314494074,0.3059292476332835,0.0041445041445041,0.0081782158436282,1.0873592936373204,46,0.1257978688048253,0.3260869565217391,-0.0021086956497443,-0.0069999998882412,0.5529953850834206,-0.1024583892833294,0.3275446034618342,1.1641863973787254,2007,2143.0,272,0.0038115314494074,0.0040900800666107,0.0005570972344065995,0.2926722246599386,0.299300736146611,0.013257022973344912,0.0041445041445041,0.0048985711624061,0.001508134035804,0.0081782158436282,0.0096346403178665,0.0029128489484766,1.0873592936373204,1.1906376042723832,0.20655662127012553,46,69.5,47,0.1257978688048253,0.19041288838236764,0.12923003915508469,0.3010752688172043,0.3135811126694717,0.02501168770453477,-0.0025599324558911,-0.0023343140528177,0.0004512368061468002,-0.0069999998882412,-0.0069999998882412,0.0,0.4607598889647673,0.5068776370240939,0.09223549611865334,-0.2375261181461747,-0.16999225371475205,0.1350677288628453,0.2818083900799256,0.30467649677087993,0.04573621338190864,1.1641863973787254,1.2050364269074474,0.08170005905744415,BTCUSDT,largo_tp100_sl050_480m,sgd_moderado,sgd
0.6,0.002,1703,0.0032644908506078,0.3065179095713446,0.0044238037932846,0.0087217316480229,1.3551282560528286,81,0.2221210811263732,0.3209876543209876,-0.0021265669046084,-0.0069999998882412,0.5346849673663169,-0.1731346531163922,0.2818083900799256,1.2458864564361696,1625,0.0030860680644181,0.3107692307692307,0.0034087534087534,0.0067435385550132,1.1045619661004276,43,0.117593659969728,0.2093023255813953,-0.0038604650746944,-0.0069999998882412,0.3025210047809301,-0.167281574058527,0.3275446034618342,1.1641863973787254,1625,1664.0,78,0.0030860680644181,0.00317527945751295,0.00017842278618969984,0.3065179095713446,0.30864357017028765,0.004251321197886071,0.0034087534087534,0.003916278601019,0.0010150503845311998,0.0067435385550132,0.007732635101518049,0.0019781930930096994,1.1045619661004276,1.229845111076628,0.25056628995240104,43,62.0,38,0.117593659969728,0.16985737054805058,0.10452742115664519,0.2093023255813953,0.26514498995119146,0.11168532873959228,-0.0038604650746944,-0.0029935159896514003,0.0017338981700859997,-0.0069999998882412,-0.0069999998882412,0.0,0.3025210047809301,0.41860298607362345,0.2321639625853868,-0.1731346531163922,-0.1702081135874596,0.005853079057865196,0.2818083900799256,0.30467649677087993,0.04573621338190864,1.1641863973787254,1.2050364269074474,0.08170005905744415,BTCUSDT,largo_tp100_sl050_480m,sgd_moderado,sgd
0.61,0.002,1253,0.0024018831684155,0.3200319233838787,0.0033983626841132,0.0067253104795766,1.414874265660109,71,0.1946987254317592,0.3098591549295774,-0.0022772471011603,-0.0069999998882412,0.5141102682281108,-0.1668600246806602,0.2818083900799256,1.2458864564361696,1270,0.0024118808872683,0.3259842519685039,0.0027945027945027,0.005541501023973,1.15864046572708,36,0.0984505060211676,0.1944444444444444,-0.0040833332867672,-0.0069999998882412,0.2758620656623041,-0.1511501664131712,0.3275446034618342,1.1641863973787254,1253,1261.5,17,0.0024018831684155,0.0024068820278418997,9.997718852800073e-06,0.3200319233838787,0.32300808767619127,0.005952328584625188,0.0027945027945027,0.00309643273930795,0.0006038598896104998,0.005541501023973,0.0061334057517748,0.0011838094556036,1.15864046572708,1.2867573656935944,0.2562337999330291,36,53.5,35,0.0984505060211676,0.1465746157264634,0.0962482194105916,0.1944444444444444,0.2521517996870109,0.11541471048513299,-0.0040833332867672,-0.00318029019396375,0.0018060861856069002,-0.0069999998882412,-0.0069999998882412,0.0,0.2758620656623041,0.39498616694520744,0.2382482025658067,-0.1668600246806602,-0.1590050955469157,0.015709858267488996,0.2818083900799256,0.30467649677087993,0.04573621338190864,1.1641863973787254,1.2050364269074474,0.08170005905744415,BTCUSDT,largo_tp100_sl050_480m,sgd_moderado,sgd
0.62,0.002,927,0.0017769718253161,0.3484358144552319,0.0027373345310937,0.0054319949548034,1.5404490336286942,58,0.1590496630287611,0.3103448275862069,-0.0022706806257704,-0.0069999998882412,0.5223078404551567,-0.1470272454458837,0.2818083900799256,1.2458864564361696,1020,0.0019371011850501,0.3274509803921568,0.0022545022545022,0.0044781722621473,1.1638536344418695,31,0.0847768246293387,0.3225806451612903,-0.0021612903189755,-0.0069999998882412,0.544217680558287,-0.0885178607225072,0.3275446034618342,1.1641863973787254,927,973.5,93,0.0017769718253161,0.0018570365051831,0.00016012935973399992,0.3274509803921568,0.3379433974236944,0.02098483406307511,0.0022545022545022,0.00249591839279795,0.0004828322765915,0.0044781722621473,0.004955083608475351,0.0009538226926561,1.1638536344418695,1.3521513340352818,0.3765953991868247,31,44.5,27,0.0847768246293387,0.12191324382904992,0.0742728383994224,0.3103448275862069,0.3164627363737486,0.012235817575083408,-0.0022706806257704,-0.00221598547237295,0.00010939030679490026,-0.0069999998882412,-0.0069999998882412,0.0,0.5223078404551567,0.5332627605067218,0.02190984010313035,-0.1470272454458837,-0.11777255308419544,0.058509384723376495,0.2818083900799256,0.30467649677087993,0.04573621338190864,1.1641863973787254,1.2050364269074474,0.08170005905744415,BTCUSDT,largo_tp100_sl050_480m,sgd_moderado,sgd
0.63,0.002,689,0.0013207482067344,0.3686502177068215,0.0021525788572687,0.0042801654772637,1.629817739893798,47,0.1288850717646857,0.3191489361702128,-0.002121265457834,-0.0069999998882412,0.5462006572809329,-0.1182015006106561,0.2818083900799256,1.2458864564361696,849,0.0016123518687329,0.3215547703180212,0.0018427518427518,0.0036645033121472,1.1428968319427684,23,0.0628989344024126,0.391304347826087,-0.0011304348020449,-0.0069999998882412,0.7346938687536874,-0.0643108195599158,0.3275446034618342,1.1641863973787254,689,769.0,160,0.0013207482067344,0.00146655003773365,0.00029160366199849994,0.3215547703180212,0.3451024940124213,0.04709544738880028,0.0018427518427518,0.00199766535001025,0.0003098270145169,0.0036645033121472,0.00397233439470545,0.0006156621651164998,1.1428968319427684,1.386357285918283,0.4869209079510297,23,35.0,24,0.0628989344024126,0.09589200308354914,0.06598613736227309,0.3191489361702128,0.3552266419981499,0.07215541165587419,-0.002121265457834,-0.0016258501299394501,0.0009908306557891002,-0.0069999998882412,-0.0069999998882412,0.0,0.5462006572809329,0.6404472630173101,0.18849321147275444,-0.1182015006106561,-0.09125616008528595,0.0538906810507403,0.2818083900799256,0.30467649677087993,0.04573621338190864,1.1641863973787254,1.2050364269074474,0.08170005905744415,BTCUSDT,largo_tp100_sl050_480m,sgd_moderado,sgd
0.64,0.002,506,0.0009699544159762,0.3794466403162055,0.0016271462228173,0.0032403969486262,1.6775491672767011,41,0.1124316583479173,0.2926829268292683,-0.0023592427777376,-0.0069999998882412,0.4981088555588196,-0.1037376339567103,0.2818083900799256,1.2458864564361696,730,0.001386356730477,0.3150684931506849,0.0015525015525015,0.0030897782076599,1.11984276367838,18,0.0492252530105838,0.3333333333333333,-0.002,-0.0069999998882412,0.5714285645862013,-0.0660749021944995,0.3275446034618342,1.1641863973787254,506,618.0,224,0.0009699544159762,0.0011781555732266,0.00041640231450079993,0.3150684931506849,0.3472575667334452,0.0643781471655206,0.0015525015525015,0.0015898238876594002,7.464467031580006e-05,0.0030897782076599,0.0031650875781430504,0.00015061874096629997,1.11984276367838,1.3986959654775406,0.557706403598321,18,29.5,23,0.0492252530105838,0.08082845567925055,0.06320640533733349,0.2926829268292683,0.3130081300813008,0.04065040650406504,-0.0023592427777376,-0.0021796213888688,0.0003592427777376001,-0.0069999998882412,-0.0069999998882412,0.0,0.4981088555588196,0.5347687100725105,0.07331970902738166,-0.1037376339567103,-0.0849062680756049,0.0376627317622108,0.2818083900799256,0.30467649677087993,0.04573621338190864,1.1641863973787254,1.2050364269074474,0.08170005905744415,BTCUSDT,largo_tp100_sl050_480m,sgd_moderado,sgd
0.65,0.002,386,0.0007399257007249,0.4119170984455959,0.0013474804657706,0.0026861738072712,1.821102395078796,29,0.0795248315143805,0.3793103448275862,-0.0011530396499879,-0.0069999998882412,0.7246487156791012,-0.053385957170255,0.2818083900799256,1.2458864564361696,654,0.0012420237010027,0.3058103975535168,0.0013500013500013,0.0026881359121517,1.0869368667533803,14,0.0382863078971207,0.4285714285714285,-0.0005714286033596,-0.0069999998882412,0.857142846879302,-0.0470842165481715,0.3275446034618342,1.1641863973787254,386,520.0,268,0.0007399257007249,0.0009909747008638,0.0005020980002778,0.3058103975535168,0.35886374799955634,0.10610670089207908,0.0013474804657706,0.00134874090788595,2.520884230700158e-06,0.0026861738072712,0.0026871548597114502,1.962104880500002e-06,1.0869368667533803,1.454019630916088,0.7341655283254156,14,21.5,15,0.0382863078971207,0.0589055697057506,0.0412385236172598,0.3793103448275862,0.40394088669950734,0.049261083743842304,-0.0011530396499879,-0.00086223412667375,0.0005816110466282999,-0.0069999998882412,-0.0069999998882412,0.0,0.7246487156791012,0.7908957812792016,0.13249413120020082,-0.053385957170255,-0.050235086859213254,0.006301740622083503,0.2818083900799256,0.30467649677087993,0.04573621338190864,1.1641863973787254,1.2050364269074474,0.08170005905744415,BTCUSDT,largo_tp100_sl050_480m,sgd_moderado,sgd
0.66,0.002,307,0.0005884901298512,0.4429967426710097,0.0011525619078289,0.002299142048096,1.9585067775399272,23,0.0630714180976121,0.4347826086956521,-0.0002856946450698,-0.0069999998882412,0.9240972292750632,-0.023370705169614,0.2818083900799256,1.2458864564361696,594,0.0011280765724703,0.2979797979797979,0.0011947511947511,0.0023799599306181,1.0591046954683316,10,0.0273473627836576,0.4,-0.0010000000223517,-0.0069999998882412,0.7619047527816017,-0.0345134174684962,0.3275446034618342,1.1641863973787254,307,450.5,287,0.0005884901298512,0.00085828335116075,0.0005395864426191001,0.2979797979797979,0.37048827032540377,0.1450169446912118,0.0011525619078289,0.0011736565512900001,4.218928692219996e-05,0.002299142048096,0.00233955098935705,8.081788252210006e-05,1.0591046954683316,1.5088057365041294,0.8994020820715956,10,16.5,13,0.0273473627836576,0.04520939044063485,0.035724055313954506,0.4,0.41739130434782606,0.034782608695652084,-0.0010000000223517,-0.00064284733371075,0.0007143053772818999,-0.0069999998882412,-0.0069999998882412,0.0,0.7619047527816017,0.8430009910283325,0.16219247649346147,-0.0345134174684962,-0.0289420613190551,0.0111427122988822,0.2818083900799256,0.30467649677087993,0.04573621338190864,1.1641863973787254,1.2050364269074474,0.08170005905744415,BTCUSDT,largo_tp100_sl050_480m,sgd_moderado,sgd
0.67,0.002,250,0.0004792264901068,0.468,0.0009915422295293,0.0019788918205804,2.0690472041899017,19,0.0521024758197665,0.3684210526315789,-0.0012405776988322,-0.0069999998882412,0.7037741919993636,-0.0283752771430346,0.2818083900799256,1.2458864564361696,558,0.0010597082953509,0.2939068100358423,0.0011070011070011,0.0022056944575202,1.0446281414023348,9,0.0246126265052919,0.3333333333333333,-0.002,-0.0069999998882412,0.5714285645862014,-0.0345134174684962,0.3275446034618342,1.1641863973787254,250,404.0,308,0.0004792264901068,0.0007694673927288499,0.0005804818052440999,0.2939068100358423,0.3809534050179212,0.17409318996415774,0.0009915422295293,0.0010492716682652002,0.0001154588774718,0.0019788918205804,0.0020922931390503,0.00022680263693979985,1.0446281414023348,1.5568376727961182,1.024419062787567,9,14.0,10,0.0246126265052919,0.0383575511625292,0.0274898493144746,0.3333333333333333,0.3508771929824561,0.03508771929824561,-0.002,-0.0016202888494161,0.0007594223011678,-0.0069999998882412,-0.0069999998882412,0.0,0.5714285645862014,0.6376013782927825,0.13234562741316225,-0.0345134174684962,-0.0314443473057654,0.006138140325461599,0.2818083900799256,0.30467649677087993,0.04573621338190864,1.1641863973787254,1.2050364269074474,0.08170005905744415,BTCUSDT,largo_tp100_sl050_480m,sgd_moderado,sgd
0.68,0.002,207,0.0003967995338084,0.4541062801932367,0.0007966236715876,0.0015904572564612,2.0076224988010525,17,0.0466180046808437,0.3529411764705882,-0.0014453515391796,-0.0069999998882412,0.6614214398342759,-0.0292916257422356,0.2818083900799256,1.2458864564361696,533,0.0010122303251291,0.2851782363977486,0.001026001026001,0.002044645919788,1.0136043156681056,9,0.0246126265052919,0.2222222222222222,-0.0036666666294137,-0.0069999998882412,0.3265306083349721,-0.0412718234383151,0.3275446034618342,1.1641863973787254,207,370.0,326,0.0003967995338084,0.0007045149294687501,0.0006154307913207001,0.2851782363977486,0.36964225829549263,0.1689280437954881,0.0007966236715876,0.0009113123487943,0.0002293773544134001,0.0015904572564612,0.0018175515881246,0.00045418866332680007,1.0136043156681056,1.5106134072345792,0.9940181831329469,9,13.0,8,0.0246126265052919,0.0356153155930678,0.022005378175551798,0.2222222222222222,0.2875816993464052,0.130718954248366,-0.0036666666294137,-0.00255600908429665,0.0022213150902341,-0.0069999998882412,-0.0069999998882412,0.0,0.3265306083349721,0.49397602408462404,0.3348908314993038,-0.0412718234383151,-0.03528172459027535,0.011980197696079498,0.2818083900799256,0.30467649677087993,0.04573621338190864,1.1641863973787254,1.2050364269074474,0.08170005905744415,BTCUSDT,largo_tp100_sl050_480m,sgd_moderado,sgd
0.69,0.002,161,0.0003086218596288,0.4968944099378882,0.0006779775928405,0.0013541076007752,2.1967905761956805,11,0.0301645912640753,0.3636363636363636,-0.0011428160150958,-0.0069999998882412,0.7179559996310853,-0.0277073691612872,0.2818083900799256,1.2458864564361696,514,0.0009761470677605,0.2840466926070039,0.0009855009855009,0.001964187216639,1.00958248818171,8,0.0218778902269261,0.25,-0.0032499999720603,-0.0069999998882412,0.3809523763908009,-0.0277073691612872,0.3275446034618342,1.1641863973787254,161,337.5,353,0.0003086218596288,0.00064238446369465,0.0006675252081317,0.2840466926070039,0.390470551272446,0.2128477173308843,0.0006779775928405,0.0008317392891706999,0.00030752339266039994,0.0013541076007752,0.0016591474087071,0.0006100796158638002,1.00958248818171,1.6031865321886953,1.1872080880139706,8,9.5,3,0.0218778902269261,0.0260212407455007,0.0082867010371492,0.25,0.30681818181818177,0.11363636363636359,-0.0032499999720603,-0.0021964079935780497,0.0021071839569644997,-0.0069999998882412,-0.0069999998882412,0.0,0.3809523763908009,0.549454188010943,0.3370036232402844,-0.0277073691612872,-0.0277073691612872,0.0,0.2818083900799256,0.30467649677087993,0.04573621338190864,1.1641863973787254,1.2050364269074474,0.08170005905744415,BTCUSDT,largo_tp100_sl050_480m,sgd_moderado,sgd
0.7,0.002,120,0.0002300287152512,0.475,0.0004830590348988,0.0009651365583568,2.099994491432058,9,0.0246801201251525,0.3333333333333333,-0.001507886228255,-0.0069999998882412,0.6387909572300366,-0.0208533426694011,0.2818083900799256,1.2458864564361696,492,0.0009343664539653,0.2804878048780488,0.0009315009315009,0.0018568353067814,0.9969331920551432,8,0.0218778902269261,0.25,-0.0032499999720603,-0.0069999998882412,0.3809523763908009,-0.0277073691612872,0.3275446034618342,1.1641863973787254,120,306.0,372,0.0002300287152512,0.00058219758460825,0.0007043377387141,0.2804878048780488,0.3777439024390244,0.19451219512195117,0.0004830590348988,0.00070727998319985,0.0004484418966021,0.0009651365583568,0.0014109859325691,0.0008916987484246,0.9969331920551432,1.5484638417436005,1.1030612993769147,8,8.5,1,0.0218778902269261,0.0232790051760393,0.0028022298982263993,0.25,0.29166666666666663,0.08333333333333331,-0.0032499999720603,-0.00237894310015765,0.0017421137438053,-0.0069999998882412,-0.0069999998882412,0.0,0.3809523763908009,0.5098716668104187,0.2578385808392358,-0.0277073691612872,-0.02428035591534415,0.0068540264918861005,0.2818083900799256,0.30467649677087993,0.04573621338190864,1.1641863973787254,1.2050364269074474,0.08170005905744415,BTCUSDT,largo_tp100_sl050_480m,sgd_moderado,sgd
0.71,0.002,91,0.0001744384423988,0.5054945054945055,0.0003898371158833,0.0007790734107325,2.234811951552913,7,0.0191956489862297,0.4285714285714285,6.128910316952634e-05,-0.0025709759425371,1.0182013561651018,-0.0208533426694013,0.2818083900799256,1.2458864564361696,469,0.0008906867213612,0.279317697228145,0.0008842508842508,0.0017629207964095,0.9927742976783488,7,0.0191431539485603,0.2857142857142857,-0.0027142856983201,-0.0069999998882412,0.457142851668961,-0.0208533426694013,0.3275446034618342,1.1641863973787254,91,280.0,378,0.0001744384423988,0.00053256258188,0.0007162482789623999,0.279317697228145,0.39240610136132525,0.2261768082663605,0.0003898371158833,0.00063704400006705,0.0004944137683675,0.0007790734107325,0.0012709971035710001,0.000983847385677,0.9927742976783488,1.613793124615631,1.242037653874564,7,7.0,0,0.0191431539485603,0.019169401467395,5.2495037669401945e-05,0.2857142857142857,0.3571428571428571,0.1428571428571428,-0.0027142856983201,-0.0013264982975752869,0.0027755748014896262,-0.0069999998882412,-0.00478548791538915,0.0044290239457041,0.457142851668961,0.7376721039170314,0.5610585044961407,-0.0208533426694013,-0.0208533426694013,0.0,0.2818083900799256,0.30467649677087993,0.04573621338190864,1.1641863973787254,1.2050364269074474,0.08170005905744415,BTCUSDT,largo_tp100_sl050_480m,sgd_moderado,sgd
0.72,0.002,67,0.0001284326993486,0.4776119402985074,0.0002711910371362,0.0005420742811163,2.1115419866716687,6,0.0164534134167683,0.5,0.0012999816709586,0.0028999451246345,1.481471444391558,-0.0139509997780472,0.2818083900799256,1.2458864564361696,424,0.000805226374962,0.2877358490566037,0.0008235008235008,0.0016423013757639,1.022694796279702,7,0.0191431539485603,0.2857142857142857,-0.0027142856983201,-0.0069999998882412,0.457142851668961,-0.0208533426694013,0.3275446034618342,1.1641863973787254,67,245.5,357,0.0001284326993486,0.0004668295371553,0.0006767936756133999,0.2877358490566037,0.3826738946775555,0.1898760912419037,0.0002711910371362,0.0005473459303185,0.0005523097863646,0.0005420742811163,0.0010921878284401,0.0011002270946476,1.022694796279702,1.5671183914756854,1.0888471903919668,6,6.5,1,0.0164534134167683,0.017798283682664298,0.002689740531791999,0.2857142857142857,0.39285714285714285,0.2142857142857143,-0.0027142856983201,-0.00070715201368075,0.0040142673692787,-0.0069999998882412,-0.00205002738180335,0.0098999450128757,0.457142851668961,0.9693071480302595,1.024328592722597,-0.0208533426694013,-0.01740217122372425,0.006902342891354099,0.2818083900799256,0.30467649677087993,0.04573621338190864,1.1641863973787254,1.2050364269074474,0.08170005905744415,BTCUSDT,largo_tp100_sl050_480m,sgd_moderado,sgd
0.73,0.002,57,0.0001092636397443,0.4561403508771929,0.0002203427176731,0.0004404726610478,2.016615208762087,5,0.0137111778473069,0.4,-4.002195014618341e-05,-0.0022001095272134,0.987647629594372,-0.0139509997780472,0.2818083900799256,1.2458864564361696,404,0.0007672439987845,0.292079207920792,0.0007965007965007,0.0015886692875222,1.0381323252610382,7,0.0191431539485603,0.2857142857142857,-0.0027142856983201,-0.0069999998882412,0.457142851668961,-0.0208533426694013,0.3275446034618342,1.1641863973787254,57,230.5,347,0.0001092636397443,0.0004382538192644,0.0006579803590402,0.292079207920792,0.3741097793989925,0.1640611429564009,0.0002203427176731,0.0005084217570869,0.0005761580788276001,0.0004404726610478,0.0010145709742850001,0.0011481966264744001,1.0381323252610382,1.5273737670115626,0.9784828835010488,5,6.0,2,0.0137111778473069,0.0164271658979336,0.0054319761012534,0.2857142857142857,0.34285714285714286,0.11428571428571432,-0.0027142856983201,-0.0013771538242331417,0.0026742637481739166,-0.0069999998882412,-0.0046000547077273,0.0047998903610278,0.457142851668961,0.7223952406316665,0.5305047779254111,-0.0208533426694013,-0.01740217122372425,0.006902342891354099,0.2818083900799256,0.30467649677087993,0.04573621338190864,1.1641863973787254,1.2050364269074474,0.08170005905744415,BTCUSDT,largo_tp100_sl050_480m,sgd_moderado,sgd
0.74,0.002,42,8.051005033795052e-05,0.3571428571428571,0.0001271207986576,0.0002541511352084,1.5789432266406451,5,0.0137111778473069,0.4,-3.995400143321608e-05,-0.0021997697836486,0.9876683426622485,-0.0139509997780472,0.2818083900799256,1.2458864564361696,368,0.0006988757216651,0.2880434782608695,0.0007155007155007,0.0014274556276764,1.023788197701241,6,0.0164084176701946,0.3333333333333333,-0.002,-0.0069999998882412,0.5714285645862014,-0.0139509997780472,0.3275446034618342,1.1641863973787254,42,205.0,326,8.051005033795052e-05,0.00038969288600152526,0.0006183656713271495,0.2880434782608695,0.3225931677018633,0.06909937888198758,0.0001271207986576,0.00042131075707915,0.0005883799168431,0.0002541511352084,0.0008408033814424,0.001173304492468,1.023788197701241,1.3013657121709432,0.555155028939404,5,5.5,1,0.0137111778473069,0.01505979775875075,0.0026972398228876995,0.3333333333333333,0.3666666666666667,0.06666666666666671,-0.002,-0.001019977000716608,0.001960045998566784,-0.0069999998882412,-0.0045998848359449,0.0048002301045926,0.5714285645862014,0.779548453624225,0.41623977807604706,-0.0139509997780472,-0.0139509997780472,0.0,0.2818083900799256,0.30467649677087993,0.04573621338190864,1.1641863973787254,1.2050364269074474,0.08170005905744415,BTCUSDT,largo_tp100_sl050_480m,sgd_moderado,sgd
