umbral_sube,modo_entrada,umbral_veto_baja_clave,usa_veto_baja,tipo_salida,nombre_salida,horizonte_salida,coste,operaciones_2023,precision_clasificacion_2023,porcentaje_acierto_clasificacion_2023,porcentaje_operaciones_positivas_2023,retorno_bruto_medio_2023,retorno_neto_medio_2023,retorno_neto_mediano_2023,factor_beneficio_2023,maximo_drawdown_2023,operaciones_2024,precision_clasificacion_2024,porcentaje_acierto_clasificacion_2024,porcentaje_operaciones_positivas_2024,retorno_bruto_medio_2024,retorno_neto_medio_2024,retorno_neto_mediano_2024,factor_beneficio_2024,maximo_drawdown_2024,operaciones_minimo,operaciones_medio,operaciones_diferencia,precision_clasificacion_minimo,precision_clasificacion_medio,precision_clasificacion_diferencia,porcentaje_acierto_clasificacion_minimo,porcentaje_acierto_clasificacion_medio,porcentaje_acierto_clasificacion_diferencia,porcentaje_operaciones_positivas_minimo,porcentaje_operaciones_positivas_medio,porcentaje_operaciones_positivas_diferencia,retorno_bruto_medio_minimo,retorno_bruto_medio_medio,retorno_bruto_medio_diferencia,retorno_neto_medio_minimo,retorno_neto_medio_medio,retorno_neto_medio_diferencia,retorno_neto_mediano_minimo,retorno_neto_mediano_medio,retorno_neto_mediano_diferencia,factor_beneficio_minimo,factor_beneficio_medio,factor_beneficio_diferencia,maximo_drawdown_minimo,maximo_drawdown_medio,maximo_drawdown_diferencia,umbral_veto_baja,cumple_filtros,puntuacion
0.52,creciente_5m,0.45,True,fija,fija_480m,480,0.0005,4,0.5,50.0,50.0,0.0049109085243909,0.0044109085243909,0.0010869187841205,1.9637728558060197,-0.0163739362079073,2,0.5,50.0,50.0,0.0040501140269617,0.0035501140269617,0.0035501140269617,2.091873059775301,0.0,2,3.0,2,0.5,0.5,0.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0040501140269617,0.0044805112756763,0.0008607944974292001,0.0035501140269617,0.0039805112756763,0.0008607944974292005,0.0010869187841205,0.0023185164055411,0.0024631952428412,1.9637728558060197,2.02782295779066,0.12810020396928112,-0.0163739362079073,-0.00818696810395365,0.0163739362079073,0.45,False,0.18175496291346435
0.54,nivel,0.4,True,fija,fija_120m,120,0.0005,29,0.4482758620689655,44.82758620689656,62.06896551724138,0.0034663998406974,0.0029663998406974,0.0016576198046786,1.9788735544263507,-0.0410739382668314,34,0.5882352941176471,58.82352941176471,64.70588235294117,0.0047583111628383,0.0042583111628383,0.0071443540472064,1.9019761576198884,-0.0434026731399606,29,31.5,5,0.4482758620689655,0.5182555780933062,0.13995943204868155,44.82758620689656,51.82555780933063,13.995943204868148,62.06896551724138,63.38742393509128,2.636916835699793,0.0034663998406974,0.004112355501767849,0.0012919113221408996,0.0029663998406974,0.0036123555017678497,0.0012919113221409,0.0016576198046786,0.0044009869259425,0.0054867342425278,1.9019761576198884,1.9404248560231196,0.07689739680646235,-0.0434026731399606,-0.042238305703396,0.0023287348731292,0.4,False,0.1817392537099479
0.53,confirmacion_10m,0.5,True,barrera,tp070_sl040_480m,480,0.001,11,0.7272727272727273,72.72727272727273,63.63636363636363,0.003,0.002,0.006,2.1,-0.0099749999999999,15,0.6666666666666666,66.66666666666666,60.0,0.0025999999999999,0.0015999999999999,0.006,1.7999999999999998,-0.009975,11,13.0,4,0.6666666666666666,0.696969696969697,0.06060606060606066,66.66666666666666,69.69696969696969,6.0606060606060765,60.0,61.81818181818181,3.636363636363633,0.0025999999999999,0.00279999999999995,0.00040000000000009993,0.0015999999999999,0.00179999999999995,0.00040000000000010015,0.006,0.006,0.0,1.7999999999999998,1.95,0.30000000000000027,-0.009975,-0.00997499999999995,9.8879238130678e-17,0.5,False,0.18163408333333245
0.52,confirmacion_5m,0.4,True,fija,fija_60m,60,0.001,7,0.5714285714285714,57.14285714285714,57.14285714285714,0.0060577892286273,0.0050577892286273,0.0055121203381854,2.955926038545565,-0.0107821962485826,5,0.6,60.0,60.0,0.0016578871557156,0.0006578871557156,0.0012961540341843,2.1321971987325146,-0.0020910596632199,5,6.0,2,0.5714285714285714,0.5857142857142856,0.02857142857142858,57.14285714285714,58.57142857142857,2.857142857142861,57.14285714285714,58.57142857142857,2.857142857142861,0.0016578871557156,0.0038578381921714503,0.0043999020729117,0.0006578871557156,0.0028578381921714503,0.0043999020729117,0.0012961540341843,0.0034041371861848503,0.0042159663040011,2.1321971987325146,2.5440616186390397,0.8237288398130502,-0.0107821962485826,-0.00643662795590125,0.0086911365853627,0.4,False,0.18162205000306694
0.58,cruce,0.35,True,fija,fija_120m,120,0.001,25,0.56,56.00000000000001,72.0,0.0076867882736058,0.0066867882736058,0.0079137266037595,4.880797013756802,-0.0130939402770151,11,0.6363636363636364,63.63636363636363,72.72727272727273,0.0034643428342766,0.0024643428342766,0.0046491264996842,1.697247710665248,-0.0377950614813235,11,18.0,14,0.56,0.5981818181818181,0.0763636363636363,56.00000000000001,59.81818181818182,7.636363636363626,72.0,72.36363636363637,0.7272727272727337,0.0034643428342766,0.0055755655539412,0.0042224454393292,0.0024643428342766,0.0045755655539412,0.0042224454393292,0.0046491264996842,0.00628142655172185,0.0032646001040753,1.697247710665248,3.289022362211025,3.1835493030915543,-0.0377950614813235,-0.0254445008791693,0.0247011212043084,0.35,False,0.18154773796269674
0.52,confirmacion_3m,0.5,True,fija,fija_60m,60,0.0005,18,0.5,50.0,61.11111111111112,0.0053858228295621,0.0048858228295621,0.0064924361972595,2.360359468223256,-0.0437511999725475,33,0.5757575757575758,57.57575757575758,66.66666666666666,0.0034895610509904,0.0029895610509904,0.0032222567622103,1.841579374555258,-0.0362845897804523,18,25.5,15,0.5,0.5378787878787878,0.0757575757575758,50.0,53.78787878787879,7.575757575757578,61.11111111111112,63.888888888888886,5.555555555555536,0.0034895610509904,0.00443769194027625,0.0018962617785717,0.0029895610509904,0.00393769194027625,0.0018962617785717004,0.0032222567622103,0.0048573464797349,0.0032701794350492005,1.841579374555258,2.100969421389257,0.518780093667998,-0.0437511999725475,-0.0400178948764999,0.007466610192095199,0.5,False,0.18153779611941329
0.49,nivel,0.3,True,fija,fija_120m,120,0.002,24,0.5,50.0,54.16666666666666,0.0049693806466336,0.0029693806466336,0.0026956927740806,1.9354213033597976,-0.0457216604153478,13,0.6153846153846154,61.53846153846154,61.53846153846154,0.0055134492238307,0.0035134492238307,0.0030213951871638,2.020414798987012,-0.0356173791274054,13,18.5,11,0.5,0.5576923076923077,0.11538461538461542,50.0,55.769230769230774,11.53846153846154,54.16666666666666,57.8525641025641,7.371794871794883,0.0049693806466336,0.00524141493523215,0.0005440685771971,0.0029693806466336,0.00324141493523215,0.0005440685771971,0.0026956927740806,0.0028585439806222,0.0003257024130832002,1.9354213033597976,1.9779180511734047,0.08499349562721425,-0.0457216604153478,-0.0406695197713766,0.010104281287942399,0.3,False,0.18150311755562148
0.57,confirmacion_3m,0.5,True,fija,fija_480m,480,0.001,12,0.5833333333333334,58.333333333333336,83.33333333333334,0.0071342406898084,0.0061342406898084,0.0057101712427672,3.0300060795575616,-0.0307437264519798,15,0.6,60.0,60.0,0.0060242779046985,0.0050242779046985,0.0029421614645414,1.606921055119107,-0.0601968564592815,12,13.5,3,0.5833333333333334,0.5916666666666667,0.016666666666666607,58.333333333333336,59.16666666666667,1.6666666666666643,60.0,71.66666666666667,23.333333333333343,0.0060242779046985,0.00657925929725345,0.0011099627851098998,0.0050242779046985,0.00557925929725345,0.0011099627851098998,0.0029421614645414,0.0043261663536543,0.0027680097782257994,1.606921055119107,2.3184635673383345,1.4230850244384545,-0.0601968564592815,-0.045470291455630654,0.029453130007301702,0.5,False,0.18143801015653266
0.51,creciente_5m,0.45,True,fija,fija_240m,240,0.002,4,0.5,50.0,50.0,0.0063777479233201,0.0043777479233201,0.0002932467210194,1.919607320060008,-0.0136937774197682,2,0.5,50.0,100.0,0.0061034827110985,0.0041034827110985,0.0041034827110985,inf,0.0,2,3.0,2,0.5,0.5,0.0,50.0,50.0,0.0,50.0,75.0,50.0,0.0061034827110985,0.0062406153172093,0.00027426521222159977,0.0041034827110985,0.0042406153172093,0.00027426521222159977,0.0002932467210194,0.00219836471605895,0.0038102359900791,1.919607320060008,inf,inf,-0.0136937774197682,-0.0068468887098841,0.0136937774197682,0.45,False,0.18143499480692357
0.5,creciente_5m,0.45,True,fija,fija_240m,240,0.002,4,0.5,50.0,50.0,0.0063777479233201,0.0043777479233201,0.0002932467210194,1.919607320060008,-0.0136937774197682,2,0.5,50.0,100.0,0.0061034827110985,0.0041034827110985,0.0041034827110985,inf,0.0,2,3.0,2,0.5,0.5,0.0,50.0,50.0,0.0,50.0,75.0,50.0,0.0061034827110985,0.0062406153172093,0.00027426521222159977,0.0041034827110985,0.0042406153172093,0.00027426521222159977,0.0002932467210194,0.00219836471605895,0.0038102359900791,1.919607320060008,inf,inf,-0.0136937774197682,-0.0068468887098841,0.0136937774197682,0.45,False,0.18143499480692357
0.54,creciente_5m,0.45,True,fija,fija_240m,240,0.002,4,0.5,50.0,50.0,0.0063777479233201,0.0043777479233201,0.0002932467210194,1.919607320060008,-0.0136937774197682,2,0.5,50.0,100.0,0.0061034827110985,0.0041034827110985,0.0041034827110985,inf,0.0,2,3.0,2,0.5,0.5,0.0,50.0,50.0,0.0,50.0,75.0,50.0,0.0061034827110985,0.0062406153172093,0.00027426521222159977,0.0041034827110985,0.0042406153172093,0.00027426521222159977,0.0002932467210194,0.00219836471605895,0.0038102359900791,1.919607320060008,inf,inf,-0.0136937774197682,-0.0068468887098841,0.0136937774197682,0.45,False,0.18143499480692357
0.52,creciente_5m,0.45,True,fija,fija_240m,240,0.002,4,0.5,50.0,50.0,0.0063777479233201,0.0043777479233201,0.0002932467210194,1.919607320060008,-0.0136937774197682,2,0.5,50.0,100.0,0.0061034827110985,0.0041034827110985,0.0041034827110985,inf,0.0,2,3.0,2,0.5,0.5,0.0,50.0,50.0,0.0,50.0,75.0,50.0,0.0061034827110985,0.0062406153172093,0.00027426521222159977,0.0041034827110985,0.0042406153172093,0.00027426521222159977,0.0002932467210194,0.00219836471605895,0.0038102359900791,1.919607320060008,inf,inf,-0.0136937774197682,-0.0068468887098841,0.0136937774197682,0.45,False,0.18143499480692357
0.53,creciente_5m,0.45,True,fija,fija_240m,240,0.002,4,0.5,50.0,50.0,0.0063777479233201,0.0043777479233201,0.0002932467210194,1.919607320060008,-0.0136937774197682,2,0.5,50.0,100.0,0.0061034827110985,0.0041034827110985,0.0041034827110985,inf,0.0,2,3.0,2,0.5,0.5,0.0,50.0,50.0,0.0,50.0,75.0,50.0,0.0061034827110985,0.0062406153172093,0.00027426521222159977,0.0041034827110985,0.0042406153172093,0.00027426521222159977,0.0002932467210194,0.00219836471605895,0.0038102359900791,1.919607320060008,inf,inf,-0.0136937774197682,-0.0068468887098841,0.0136937774197682,0.45,False,0.18143499480692357
0.56,creciente_3m,-1.0,False,fija,fija_60m,60,0.0005,24,0.4583333333333333,45.83333333333333,66.66666666666666,0.0057042355342904,0.0052042355342904,0.0042169818193185,2.702306436790743,-0.0514526947347365,67,0.5970149253731343,59.70149253731343,67.16417910447761,0.0039329861034428,0.0034329861034428,0.0038806599232643,1.7432007137511167,-0.0648388793271905,24,45.5,43,0.4583333333333333,0.5276741293532338,0.13868159203980096,45.83333333333333,52.76741293532338,13.868159203980099,66.66666666666666,66.91542288557213,0.4975124378109541,0.0039329861034428,0.0048186108188666005,0.0017712494308476006,0.0034329861034428,0.0043186108188666,0.0017712494308475997,0.0038806599232643,0.0040488208712914,0.0003363218960542001,1.7432007137511167,2.2227535752709295,0.959105723039626,-0.0648388793271905,-0.0581457870309635,0.013386184592453998,,False,0.18143380801225414
0.56,creciente_3m,-1.0,False,fija,fija_120m,120,0.001,21,0.4285714285714285,42.85714285714285,57.14285714285714,0.0058374277604181,0.0048374277604181,0.0015295689943201,2.356643873132444,-0.0222432852944928,55,0.5636363636363636,56.36363636363636,58.18181818181818,0.0053807468583371,0.0043807468583371,0.0044684396286255,1.829799319156834,-0.0493340063880759,21,38.0,34,0.4285714285714285,0.49610389610389605,0.1350649350649351,42.85714285714285,49.6103896103896,13.506493506493513,57.14285714285714,57.66233766233766,1.038961038961041,0.0053807468583371,0.0056090873093776,0.0004566809020810003,0.0043807468583371,0.0046090873093775995,0.0004566809020810003,0.0015295689943201,0.0029990043114728002,0.0029388706343054,1.829799319156834,2.093221596144639,0.5268445539756101,-0.0493340063880759,-0.03578864584128435,0.027090721093583098,,False,0.1813521263166295
0.56,cruce,0.45,True,fija,fija_480m,480,0.0005,29,0.4137931034482758,41.37931034482759,62.06896551724138,0.0045925050733492,0.0040925050733492,0.0079471296534462,1.6870301231941462,-0.087721132374917,31,0.4838709677419355,48.38709677419355,67.74193548387096,0.0093646800179133,0.0088646800179133,0.0105693853981,3.269118768842425,-0.0276597802376847,29,30.0,2,0.4137931034482758,0.44883203559510565,0.0700778642936597,41.37931034482759,44.88320355951057,7.007786429365964,62.06896551724138,64.90545050055617,5.67296996662958,0.0045925050733492,0.00697859254563125,0.004772174944564099,0.0040925050733492,0.00647859254563125,0.004772174944564101,0.0079471296534462,0.009258257525773101,0.002622255744653799,1.6870301231941462,2.4780744460182857,1.5820886456482788,-0.087721132374917,-0.05769045630630085,0.06006135213723229,0.45,False,0.1813376089953433
0.55,confirmacion_10m,0.5,True,fija,fija_480m,480,0.002,7,0.7142857142857143,71.42857142857143,85.71428571428571,0.0134854898013407,0.0114854898013407,0.010082040017191,29.366703638239454,-0.002834253483757,10,0.6,60.0,50.0,0.0068994122489732,0.0048994122489732,0.0047575814237366,1.7177220122194623,-0.050098763792983,7,8.5,3,0.6,0.6571428571428571,0.11428571428571432,60.0,65.71428571428572,11.42857142857143,50.0,67.85714285714286,35.71428571428571,0.0068994122489732,0.010192451025156951,0.0065860775523675,0.0048994122489732,0.00819245102515695,0.0065860775523675,0.0047575814237366,0.0074198107204638,0.005324458593454401,1.7177220122194623,15.542212825229457,27.648981626019992,-0.050098763792983,-0.026466508638370002,0.047264510309226,0.5,False,0.18133222012684255
0.55,cruce,0.45,True,fija,fija_480m,480,0.0005,28,0.3928571428571428,39.285714285714285,64.28571428571429,0.0045844622181842,0.0040844622181842,0.0082598160796465,1.6695272564890755,-0.0856228942649854,33,0.3636363636363636,36.36363636363637,72.72727272727273,0.0073048176018187,0.0068048176018186,0.0105693853981,2.23890143860566,-0.0461859701492537,28,30.5,5,0.3636363636363636,0.37824675324675316,0.029220779220779203,36.36363636363637,37.824675324675326,2.922077922077918,64.28571428571429,68.50649350649351,8.441558441558442,0.0045844622181842,0.00594463991000145,0.0027203553836345,0.0040844622181842,0.0054446399100014,0.0027203553836343992,0.0082598160796465,0.00941460073887325,0.0023095693184535006,1.6695272564890755,1.9542143475473677,0.5693741821165845,-0.0856228942649854,-0.06590443220711956,0.0394369241157317,0.45,False,0.18129617837165835
0.44,creciente_5m,0.45,True,fija,fija_240m,240,0.002,5,0.6,60.0,60.0,0.0059494071608343,0.0039494071608343,0.0059345301871882,1.7212275278029647,-0.0179121465803501,13,0.6153846153846154,61.53846153846154,69.23076923076923,0.0049234009803245,0.0029234009803245,0.0064206677298523,1.7304285146508651,-0.0408629195369357,5,9.0,8,0.6,0.6076923076923078,0.015384615384615441,60.0,60.769230769230774,1.53846153846154,60.0,64.61538461538461,9.230769230769226,0.0049234009803245,0.0054364040705794005,0.0010260061805098001,0.0029234009803245,0.0034364040705794,0.0010260061805098001,0.0059345301871882,0.0061775989585202504,0.0004861375426640996,1.7212275278029647,1.7258280212269148,0.009200986847900383,-0.0408629195369357,-0.029387533058642903,0.0229507729565856,0.45,False,0.18121557976484662
0.45,nivel,0.35,True,fija,fija_120m,120,0.0005,48,0.5625,56.25,68.75,0.0045617032135584,0.0040617032135584,0.0030933887188124,2.599936628047689,-0.0375480132367044,43,0.5348837209302325,53.48837209302325,62.7906976744186,0.0036615989017039,0.0031615989017039,0.002733491855324,1.7866545829780751,-0.0521483382870209,43,45.5,5,0.5348837209302325,0.5486918604651163,0.02761627906976749,53.48837209302325,54.86918604651163,2.7616279069767486,62.7906976744186,65.7703488372093,5.9593023255813975,0.0036615989017039,0.004111651057631151,0.0009001043118545002,0.0031615989017039,0.0036116510576311503,0.0009001043118544998,0.002733491855324,0.0029134402870682,0.0003598968634883999,1.7866545829780751,2.193295605512882,0.8132820450696139,-0.0521483382870209,-0.044848175761862646,0.014600325050316505,0.35,False,0.1812125229789176
0.53,nivel,0.35,True,fija,fija_120m,120,0.002,26,0.5769230769230769,57.692307692307686,61.53846153846154,0.0078939355762656,0.0058939355762656,0.005149578090788,3.253728316075587,-0.0314475624162259,20,0.7,70.0,65.0,0.0051133647409671,0.0031133647409671,0.0039263657192351,1.7559350064954486,-0.0344402103011045,20,23.0,6,0.5769230769230769,0.6384615384615384,0.12307692307692308,57.692307692307686,63.84615384615384,12.307692307692314,61.53846153846154,63.269230769230774,3.46153846153846,0.0051133647409671,0.006503650158616351,0.002780570835298501,0.0031133647409671,0.00450365015861635,0.0027805708352984996,0.0039263657192351,0.00453797190501155,0.0012232123715529,1.7559350064954486,2.504831661285518,1.4977933095801386,-0.0344402103011045,-0.0329438863586652,0.002992647884878602,0.35,False,0.1811955735437759
0.54,confirmacion_10m,-1.0,False,fija,fija_60m,60,0.001,9,0.6666666666666666,66.66666666666666,77.77777777777779,0.0048038649628181,0.0038038649628181,0.0055398023017049,2.9836653011973584,-0.0172547745368366,26,0.6923076923076923,69.23076923076923,69.23076923076923,0.0037504917510438,0.0027504917510438,0.0035174571240218,1.6494689701846814,-0.0616325008604101,9,17.5,17,0.6666666666666666,0.6794871794871795,0.02564102564102566,66.66666666666666,67.94871794871794,2.564102564102569,69.23076923076923,73.5042735042735,8.54700854700856,0.0037504917510438,0.00427717835693095,0.0010533732117743002,0.0027504917510438,0.00327717835693095,0.0010533732117743002,0.0035174571240218,0.00452862971286335,0.0020223451776830996,1.6494689701846814,2.31656713569102,1.334196331012677,-0.0616325008604101,-0.03944363769862335,0.044377726323573494,,False,0.18118480680357163
0.48,nivel,0.3,True,fija,fija_240m,240,0.001,24,0.5416666666666666,54.16666666666666,62.5,0.0042595389945579,0.0032595389945579,0.0063238690862719,1.949898472604197,-0.0633144640074981,12,0.5833333333333334,58.333333333333336,83.33333333333334,0.0053356618539501,0.0043356618539501,0.0085207754044004,1.6906667130827775,-0.0633108436918821,12,18.0,12,0.5416666666666666,0.5625,0.04166666666666674,54.16666666666666,56.25,4.1666666666666785,62.5,72.91666666666667,20.833333333333343,0.0042595389945579,0.004797600424254,0.0010761228593922003,0.0032595389945579,0.003797600424254,0.0010761228593921999,0.0063238690862719,0.00742232224533615,0.0021969063181284994,1.6906667130827775,1.8202825928434874,0.2592317595214195,-0.0633144640074981,-0.06331265384969009,3.6203156160014016e-06,0.3,False,0.1811232251590415
0.54,nivel,0.35,True,fija,fija_120m,120,0.002,26,0.5769230769230769,57.692307692307686,61.53846153846154,0.0078939355762656,0.0058939355762656,0.005149578090788,3.253728316075587,-0.0314475624162259,18,0.6666666666666666,66.66666666666666,61.11111111111112,0.0053017198412044,0.0033017198412044,0.0040953452190659,1.7355571497013365,-0.0329065106646445,18,22.0,8,0.5769230769230769,0.6217948717948718,0.08974358974358976,57.692307692307686,62.17948717948717,8.974358974358971,61.11111111111112,61.32478632478633,0.4273504273504187,0.0053017198412044,0.006597827708735,0.0025922157350612004,0.0033017198412044,0.004597827708735,0.0025922157350612,0.0040953452190659,0.00462246165492695,0.0010542328717220995,1.7355571497013365,2.4946427328884617,1.5181711663742508,-0.0329065106646445,-0.0321770365404352,0.0014589482484185998,0.35,False,0.18112298291366896
0.52,creciente_3m,-1.0,False,fija,fija_240m,240,0.0005,24,0.4166666666666667,41.66666666666667,54.16666666666666,0.0056578052506709,0.0051578052506709,0.0018265675293198,2.2204180025874867,-0.0428715201686896,59,0.4915254237288136,49.15254237288136,57.6271186440678,0.0053303050654762,0.0048303050654762,0.0044663202981824,1.8321670191222463,-0.0872735753778203,24,41.5,35,0.4166666666666667,0.45409604519774016,0.0748587570621469,41.66666666666667,45.40960451977402,7.485875706214692,54.16666666666666,55.896892655367225,3.460451977401142,0.0053303050654762,0.00549405515807355,0.0003275001851947004,0.0048303050654762,0.00499405515807355,0.0003275001851947004,0.0018265675293198,0.0031464439137511,0.0026397527688626,1.8321670191222463,2.0262925108548666,0.38825098346524034,-0.0872735753778203,-0.06507254777325494,0.044402055209130695,,False,0.18108697975829696
0.57,confirmacion_3m,0.4,True,fija,fija_120m,120,0.001,10,0.6,60.0,60.0,0.0040085041351857,0.0030085041351857,0.0018756696508706,1.8486785766026288,-0.0290068738393138,8,0.875,87.5,87.5,0.011546798949721,0.010546798949721,0.0128111796247299,12.87820887298786,-0.0071032924660588,8,9.0,2,0.6,0.7375,0.275,60.0,73.75,27.5,60.0,73.75,27.5,0.0040085041351857,0.00777765154245335,0.0075382948145353,0.0030085041351857,0.00677765154245335,0.0075382948145352995,0.0018756696508706,0.00734342463780025,0.0109355099738593,1.8486785766026288,7.3634437247952444,11.029530296385232,-0.0290068738393138,-0.0180550831526863,0.021903581373255,0.4,False,0.18107430488899004
