objetivo,variante,umbral,operaciones_minimas,retorno_minimo,retorno_mediano_minimo,factor_minimo,drawdown_peor,positivas_minimas,precision_operaciones_minima,pr_auc_minimo,pr_auc_lift_minimo,concentracion_mensual_maxima,aprobado
corto_tp070_sl035_240m,histgb_63_moderado,0.54,348,-0.0008665786504874,-0.0045000001080334,0.6608223677773494,-0.3919766863796406,36.52482269503546,0.2482269503546099,0.2546630584100841,1.177292561863839,0.3213015507458403,False
corto_tp070_sl035_240m,histgb_101_moderado,0.46,1900,-0.0008684147875507,-0.0045000001080334,0.6936905955845848,-0.930647090163739,35.04844637487471,0.2931578947368421,0.2686801098646919,1.1834678990494,0.2089442338524879,False
corto_tp070_sl035_240m,control_v4_63_moderado,0.64,5,-0.0008793103411022,-0.0045000001080334,0.7017543943885705,-0.1073039655543879,34.48275862068966,0.3448275862068966,0.2534349875428584,1.1928374949472378,0.6969131504473595,False
corto_tp070_sl035_240m,histgb_101_moderado,0.49,1271,-0.0008805777421717,-0.0045000001080334,0.679560566131034,-0.7023658009067856,35.08245877061469,0.2848151062155782,0.2686801098646919,1.1834678990494,0.2276283857160911,False
corto_tp070_sl035_240m,histgb_101_moderado,0.5,1001,-0.0009002360708765,-0.0045000001080334,0.6878723426063543,-0.6094704764153602,34.86513486513487,0.2897460018814675,0.2686801098646919,1.1834678990494,0.3045577031875748,False
corto_tp070_sl035_240m,histgb_63_moderado,0.53,443,-0.0009005967242891,-0.0045000001080334,0.6784408389452364,-0.4222753698062377,35.214446952595935,0.2627737226277372,0.2546630584100841,1.177292561863839,0.2525678127212854,False
corto_tp070_sl035_240m,histgb_101_moderado,0.4,2598,-0.0009022049912699,-0.0045000001080334,0.6779324987144003,-0.9206310881979252,35.28561099060015,0.285604311008468,0.2686801098646919,1.1834678990494,0.1709130970582066,False
corto_tp070_sl035_240m,histgb_63_moderado,0.61,144,-0.0009051387592906,-0.0045000001080334,0.6204452758130936,-0.1728810470009931,34.39153439153439,0.2169312169312169,0.2546630584100841,1.177292561863839,0.4790858890255252,False
corto_tp070_sl035_240m,histgb_63_moderado,0.5,1028,-0.0009071109116057,-0.0045000001080334,0.6629080142138786,-0.646929404388551,35.892857142857146,0.2758928571428571,0.2546630584100841,1.177292561863839,0.1940819379386552,False
corto_tp070_sl035_240m,histgb_63_moderado,0.51,770,-0.0009125045697896,-0.0045000001080334,0.6782024090804263,-0.5316863295485317,35.45454545454545,0.2813487881981033,0.2546630584100841,1.177292561863839,0.210937512761517,False
corto_tp070_sl035_240m,sgd_101_moderado,0.77,1,-0.0009204545429992,-0.0045000001080334,0.6896551806922158,-0.0430529959519023,34.090909090909086,0.0,0.2406606673297599,1.1490856070573323,1.0,False
corto_tp070_sl035_240m,control_v4_63_moderado,0.74,3,-0.0009204545429992,-0.0045000001080334,0.6896551806922158,-0.0529516082443487,34.090909090909086,0.3333333333333333,0.2534349875428584,1.1928374949472378,0.5378376640281337,False
corto_tp070_sl035_240m,control_v4_63_moderado,0.43,1656,-0.0009223249892719,-0.0045000001080334,0.6736681956832061,-0.8971919987842958,34.49121373109931,0.3055555555555556,0.2534349875428584,1.1928374949472378,0.1945849740964218,False
corto_tp070_sl035_240m,control_v4_63_moderado,0.62,9,-0.0009231931058631,-0.0045000001080334,0.6875498469563048,-0.1458109413746486,33.33333333333333,0.2222222222222222,0.2534349875428584,1.1928374949472378,0.4767303887970456,False
corto_tp070_sl035_240m,control_v4_63_moderado,0.46,540,-0.0009323616365506,-0.0045000001080334,0.6723777157909917,-0.779503839630011,34.25925925925926,0.3111111111111111,0.2534349875428584,1.1928374949472378,0.2583475871577413,False
corto_tp070_sl035_240m,histgb_63_moderado,0.37,1924,-0.0009346446765756,-0.0045000001080334,0.6516847065016932,-0.8853936475155831,35.03118503118503,0.2608695652173913,0.2546630584100841,1.177292561863839,0.1596976174974229,False
corto_tp070_sl035_240m,sgd_63_sin_pesos,0.14,1383,-0.0009357899881699,-0.0045000001080334,0.6491226352689617,-0.7298552917523593,35.430224150397684,0.2646420824295011,0.2349982432323634,1.1220491573392843,0.1613229368984298,False
corto_tp070_sl035_240m,histgb_63_moderado,0.52,591,-0.0009378299081613,-0.0045000001080334,0.6679538463095545,-0.4589857481483547,35.025380710659896,0.2745341614906832,0.2546630584100841,1.177292561863839,0.2230965338635457,False
corto_tp070_sl035_240m,control_v4_63_moderado,0.59,12,-0.0009437079644628,-0.0045000001080334,0.6818040384276212,-0.1837417498022474,33.70165745856354,0.3333333333333333,0.2534349875428584,1.1928374949472378,0.5658555624488888,False
corto_tp070_sl035_240m,histgb_101_moderado,0.57,208,-0.0009468686169729,-0.0045000001080334,0.6475187141205729,-0.3318434030698305,33.92330383480826,0.2654867256637168,0.2686801098646919,1.1834678990494,0.3212280407148823,False
corto_tp070_sl035_240m,histgb_101_moderado,0.39,2490,-0.0009500648514613,-0.0045000001080334,0.6609651665178651,-0.9085670653980762,35.02008032128514,0.2801276935355147,0.2686801098646919,1.1834678990494,0.1748491928928246,False
corto_tp070_sl035_240m,control_v4_63_moderado,0.45,803,-0.0009565540879852,-0.0045000001080334,0.6639625700821457,-0.8216654490674684,34.49564134495641,0.3051058530510585,0.2534349875428584,1.1928374949472378,0.209715754298529,False
corto_tp070_sl035_240m,histgb_101_moderado,0.52,557,-0.000958521744426,-0.0045000001080334,0.6664724799752454,-0.4496206057496843,34.1113105924596,0.2797297297297297,0.2686801098646919,1.1834678990494,0.2076567579175861,False
corto_tp070_sl035_240m,histgb_101_moderado,0.42,2632,-0.0009585513514153,-0.0045000001080334,0.6655448034769242,-0.9629447964161556,34.47048353604272,0.2887537993920973,0.2686801098646919,1.1834678990494,0.1857096942607134,False
corto_tp070_sl035_240m,histgb_63_moderado,0.47,1770,-0.0009594416765101,-0.0045000001080334,0.6500609015569198,-0.8675721041853806,34.70425138632163,0.280225988700565,0.2546630584100841,1.177292561863839,0.1739351547965898,False
corto_tp070_sl035_240m,sgd_101_moderado,0.34,4043,-0.0009642968819017,-0.0045000001080334,0.638087776418613,-0.9834512724637872,34.28147415285679,0.2572584483579248,0.2406606673297599,1.1490856070573323,0.1321020731937216,False
corto_tp070_sl035_240m,control_v4_63_moderado,0.67,4,-0.0009649304346266,-0.0045000001080334,0.6745520906939491,-0.0818632709730187,33.33333333333333,0.25,0.2534349875428584,1.1928374949472378,0.7695952902677369,False
corto_tp070_sl035_240m,sgd_101_moderado,0.39,3945,-0.0009660574231429,-0.0045000001080334,0.6449139259422445,-0.98514697157022,34.14520992809093,0.2722433460076046,0.2406606673297599,1.1490856070573323,0.1663418681485232,False
corto_tp070_sl035_240m,control_v4_63_moderado,0.39,2966,-0.0009670004269082,-0.0045000001080334,0.6499806114855573,-0.9687120830004308,34.12002697235334,0.2783125707814269,0.2534349875428584,1.1928374949472378,0.1296351796094101,False
corto_tp070_sl035_240m,sgd_63_sin_pesos,0.15,1623,-0.0009732932130956,-0.0045000001080334,0.6374988032040437,-0.7974642628393307,35.05853357979051,0.2624768946395563,0.2349982432323634,1.1220491573392843,0.1526652676643169,False
corto_tp070_sl035_240m,sgd_63_sin_pesos,0.32,955,-0.0009737085483693,-0.0045000001080334,0.646954521846228,-0.7628718999884173,34.86910994764398,0.2837696335078534,0.2349982432323634,1.1220491573392843,0.1980534059792559,False
corto_tp070_sl035_240m,sgd_101_moderado,0.41,3397,-0.000977557097349,-0.0045000001080334,0.6426179354589613,-0.9721341076861444,34.38327936414483,0.2749484839564321,0.2406606673297599,1.1490856070573323,0.1466926524390817,False
corto_tp070_sl035_240m,sgd_101_moderado,0.42,2974,-0.0009802039306561,-0.0045000001080334,0.6422277713908183,-0.9646525882400928,34.12911903160726,0.2757229320780094,0.2406606673297599,1.1490856070573323,0.1750618758235734,False
corto_tp070_sl035_240m,sgd_101_moderado,0.63,14,-0.0009803520362807,-0.0045000001080334,0.5098368641651274,-0.1468572640497475,28.57142857142857,0.1428571428571428,0.2406606673297599,1.1490856070573323,0.3063848660462637,False
corto_tp070_sl035_240m,sgd_63_sin_pesos,0.13,1178,-0.0009805601378107,-0.0045000001080334,0.6358919341328946,-0.6913086304276634,34.90725126475548,0.2613827993254637,0.2349982432323634,1.1220491573392843,0.168171482718564,False
corto_tp070_sl035_240m,sgd_101_moderado,0.35,4244,-0.0009807585365835,-0.0045000001080334,0.6456380733930948,-0.9852060420886936,34.04806786050895,0.2624941616067258,0.2406606673297599,1.1490856070573323,0.1490974130516082,False
corto_tp070_sl035_240m,sgd_63_sin_pesos,0.16,1879,-0.0009835241339374,-0.0045000001080334,0.6343576539285154,-0.8621014857000338,34.647201946472016,0.261841405002661,0.2349982432323634,1.1220491573392843,0.1561126481048448,False
corto_tp070_sl035_240m,histgb_63_moderado,0.46,1978,-0.0009856243920843,-0.0045000001080334,0.6432243586635884,-0.9318762489634158,34.36123348017621,0.2780586450960566,0.2546630584100841,1.177292561863839,0.2004900643709234,False
corto_tp070_sl035_240m,sgd_101_moderado,0.09,24,-0.0009873843572427,-0.0045000001080334,0.6361938150039281,-0.1673457903994406,33.33333333333333,0.2689655172413793,0.2406606673297599,1.1490856070573323,0.2100974961161399,False
corto_tp070_sl035_240m,sgd_101_moderado,0.36,4331,-0.0009889541450658,-0.0045000001080334,0.6369403068931218,-0.98720786132998,33.83908045977012,0.2646040175479104,0.2406606673297599,1.1490856070573323,0.1506720150229752,False
corto_tp070_sl035_240m,histgb_101_moderado,0.41,2632,-0.0009902706972127,-0.0045000001080334,0.6540213607202997,-0.9568190516868528,34.25925925925926,0.2891337386018237,0.2686801098646919,1.1834678990494,0.1711134610650291,False
corto_tp070_sl035_240m,control_v4_63_moderado,0.35,2582,-0.0009916492466058,-0.0045000001080334,0.6267865098445023,-0.9563036814547452,34.12083656080558,0.2530468248877485,0.2534349875428584,1.1928374949472378,0.131430862011936,False
corto_tp070_sl035_240m,sgd_63_sin_pesos,0.3,2344,-0.0009950683804513,-0.0045000001080334,0.6384867896862935,-0.922528886804186,33.95904436860068,0.276877133105802,0.2349982432323634,1.1220491573392843,0.1460610127659479,False
corto_tp070_sl035_240m,control_v4_63_moderado,0.42,2163,-0.0009982493979174,-0.0045000001080334,0.6478598481965007,-0.9174768307789606,33.841886269070734,0.2940360610263522,0.2534349875428584,1.1928374949472378,0.1885167073649346,False
corto_tp070_sl035_240m,sgd_101_moderado,0.18,368,-0.0009985031568204,-0.0045000001080334,0.616379118694423,-0.4103441182044187,33.969465648854964,0.2418478260869565,0.2406606673297599,1.1490856070573323,0.1754263970252443,False
corto_tp070_sl035_240m,sgd_101_moderado,0.78,1,-0.001,-0.0045000001080334,0.666666674669142,-0.0416434129131079,33.33333333333333,0.0,0.2406606673297599,1.1490856070573323,1.0,False
corto_tp070_sl035_240m,sgd_101_moderado,0.6,24,-0.001,-0.0045000001080334,0.5801476832957548,-0.2249552217311957,25.0,0.2083333333333333,0.2406606673297599,1.1490856070573323,0.3932584262116085,False
corto_tp070_sl035_240m,control_v4_63_moderado,0.06,3,-0.001,-0.0045000001080334,0.5732648337137841,-0.0055991048358772,20.0,0.2,0.2534349875428584,1.1928374949472378,0.7499999909972155,False
corto_tp070_sl035_240m,histgb_63_moderado,0.84,1,-0.001,-0.0045000001080334,0.0,-0.0045000001080334,0.0,0.0,0.2546630584100841,1.177292561863839,1.0,False
corto_tp070_sl035_240m,sgd_63_sin_pesos,0.74,0,-0.001,-0.0045000001080334,0.0,-0.0089797502150946,0.0,0.0,0.2349982432323634,1.1220491573392843,1.0,False
corto_tp070_sl035_240m,sgd_63_sin_pesos,0.75,0,-0.001,-0.0045000001080334,0.0,-0.0089797502150946,0.0,0.0,0.2349982432323634,1.1220491573392843,1.0,False
corto_tp070_sl035_240m,sgd_63_sin_pesos,0.76,0,-0.001,-0.0045000001080334,0.0,-0.0089797502150946,0.0,0.0,0.2349982432323634,1.1220491573392843,1.0,False
corto_tp070_sl035_240m,sgd_63_sin_pesos,0.77,0,-0.001,-0.0045000001080334,0.0,-0.0089797502150946,0.0,0.0,0.2349982432323634,1.1220491573392843,1.0,False
corto_tp070_sl035_240m,sgd_63_sin_pesos,0.78,0,-0.001,-0.0045000001080334,0.0,-0.0089797502150946,0.0,0.0,0.2349982432323634,1.1220491573392843,1.0,False
corto_tp070_sl035_240m,sgd_101_moderado,0.87,0,-0.001,-0.0045000001080334,0.0,-0.0266980669938725,0.0,0.0,0.2406606673297599,1.1490856070573323,0.4499999945983293,False
corto_tp070_sl035_240m,sgd_63_sin_pesos,0.28,3815,-0.0010021735026028,-0.0045000001080334,0.63386271482631,-0.979194963957368,34.003091190108194,0.2689384010484928,0.2349982432323634,1.1220491573392843,0.163849967943774,False
corto_tp070_sl035_240m,histgb_101_moderado,0.44,2370,-0.0010027747404414,-0.0045000001080334,0.6561116570967018,-0.9755394744329348,33.791964777105115,0.2932489451476793,0.2686801098646919,1.1834678990494,0.195039556022337,False
corto_tp070_sl035_240m,histgb_63_moderado,0.62,135,-0.0010056756895706,-0.0045000001080334,0.5840997892926693,-0.1720196083899826,33.33333333333333,0.2023809523809523,0.2546630584100841,1.177292561863839,0.3243149301394822,False
corto_tp070_sl035_240m,control_v4_63_moderado,0.44,1184,-0.0010141362550307,-0.0045000001080334,0.6460618563380227,-0.8411669560425538,33.78378378378378,0.2989864864864865,0.2534349875428584,1.1928374949472378,0.2479056430257189,False
corto_tp070_sl035_240m,sgd_101_moderado,0.4,3705,-0.0010159042435669,-0.0045000001080334,0.6310488471223539,-0.9777244420340446,34.14304993252362,0.2701754385964912,0.2406606673297599,1.1490856070573323,0.1603427995385641,False
corto_tp070_sl035_240m,sgd_63_sin_pesos,0.27,4252,-0.001017741873496,-0.0045000001080334,0.6284169814962572,-0.9874245126933208,34.17050691244239,0.2652869238005644,0.2349982432323634,1.1220491573392843,0.1504700424884789,False
corto_tp070_sl035_240m,sgd_63_sin_pesos,0.18,2436,-0.001018288486908,-0.0045000001080334,0.6220507989467011,-0.9330319001250594,34.441707717569784,0.2557471264367816,0.2349982432323634,1.1220491573392843,0.1586576282704254,False
corto_tp070_sl035_240m,histgb_63_moderado,0.83,1,-0.0010184402906597,-0.0045000001080334,0.0,-0.0134393414461899,0.0,0.0,0.2546630584100841,1.177292561863839,1.0,False
corto_tp070_sl035_240m,sgd_101_moderado,0.61,21,-0.0010190217397175,-0.0045000001080334,0.6612466204035392,-0.1897036007991143,28.57142857142857,0.238095238095238,0.2406606673297599,1.1490856070573323,0.3398692820918268,False
corto_tp070_sl035_240m,sgd_101_moderado,0.2,566,-0.0010211981152972,-0.0045000001080334,0.6087418826775582,-0.5521931551747237,33.81770145310436,0.2173144876325088,0.2406606673297599,1.1490856070573323,0.1758901708852255,False
corto_tp070_sl035_240m,histgb_63_moderado,0.34,1405,-0.0010221230318714,-0.0045000001080334,0.6239057808360648,-0.8442926429402979,34.661921708185055,0.2379471228615863,0.2546630584100841,1.177292561863839,0.1782635801476058,False
corto_tp070_sl035_240m,sgd_63_sin_pesos,0.25,4536,-0.0010229977171555,-0.0045000001080334,0.6228369859139604,-0.9908743947091526,34.016754850088184,0.2590388007054673,0.2349982432323634,1.1220491573392843,0.1666380243252171,False
corto_tp070_sl035_240m,histgb_101_moderado,0.58,193,-0.0010246915290457,-0.0045000001080334,0.6196201578323154,-0.2924124453727865,33.21033210332104,0.2546125461254612,0.2686801098646919,1.1834678990494,0.3615361397886695,False
corto_tp070_sl035_240m,histgb_63_moderado,0.49,1313,-0.001025348877274,-0.0045000001080334,0.6296923955877837,-0.751045442175966,34.57730388423458,0.2711610486891386,0.2546630584100841,1.177292561863839,0.1650511277284301,False
corto_tp070_sl035_240m,sgd_63_sin_pesos,0.33,489,-0.0010263704319865,-0.0045000001080334,0.6284571234666061,-0.7366359457280556,33.53474320241692,0.2719836400817996,0.2349982432323634,1.1220491573392843,0.2083560532425088,False
corto_tp070_sl035_240m,control_v4_63_moderado,0.41,2729,-0.0010270957433972,-0.0045000001080334,0.6359357697838625,-0.9425961918541436,33.821912788567246,0.2832539391718578,0.2534349875428584,1.1928374949472378,0.1693302716120646,False
corto_tp070_sl035_240m,sgd_63_sin_pesos,0.17,2138,-0.0010271072683282,-0.0045000001080334,0.631150625995804,-0.9193646490087,33.732452518579684,0.2609915809167446,0.2349982432323634,1.1220491573392843,0.1526442811169088,False
corto_tp070_sl035_240m,control_v4_63_moderado,0.36,2780,-0.0010282559970808,-0.0045000001080334,0.6226085322967613,-0.9737701052743336,33.9568345323741,0.2589413447782546,0.2534349875428584,1.1928374949472378,0.1346939551483483,False
corto_tp070_sl035_240m,sgd_101_moderado,0.33,3830,-0.0010288478099075,-0.0045000001080334,0.6243861817665679,-0.9836317134358864,33.759791122715406,0.2522189349112426,0.2406606673297599,1.1490856070573323,0.1299692010678164,False
corto_tp070_sl035_240m,histgb_63_moderado,0.08,112,-0.001028888778047,-0.001247689698881,0.4398760531021997,-0.1728799439178197,30.386740331491712,0.0535714285714285,0.2546630584100841,1.177292561863839,0.3321092088712661,False
corto_tp070_sl035_240m,sgd_63_sin_pesos,0.29,3174,-0.0010289450482708,-0.0045000001080334,0.6269004635115315,-0.9633139777222078,33.90044108380592,0.2668557025834908,0.2349982432323634,1.1220491573392843,0.1642308520808794,False
corto_tp070_sl035_240m,control_v4_63_moderado,0.34,2402,-0.0010291653915651,-0.0045000001080334,0.6106907116768299,-0.9377666108539092,34.433608402100525,0.2408102025506376,0.2534349875428584,1.1928374949472378,0.1394599982550515,False
corto_tp070_sl035_240m,histgb_101_moderado,0.43,2506,-0.0010299387231875,-0.0045000001080334,0.6465314243589191,-0.9759532529146951,33.47362514029181,0.2924980047885075,0.2686801098646919,1.1834678990494,0.1994001599924053,False
corto_tp070_sl035_240m,sgd_101_moderado,0.45,1848,-0.0010316807061072,-0.0045000001080334,0.6293485279012343,-0.9308077122723684,33.11688311688312,0.2797619047619047,0.2406606673297599,1.1490856070573323,0.177936190878453,False
corto_tp070_sl035_240m,sgd_101_moderado,0.37,4299,-0.0010318355877894,-0.0045000001080334,0.6231738210582827,-0.9887879291351986,33.75203535705978,0.2640148871830658,0.2406606673297599,1.1490856070573323,0.1444665850549419,False
corto_tp070_sl035_240m,histgb_63_moderado,0.35,1566,-0.001032448283495,-0.0045000001080334,0.6141499256175553,-0.8789484082932357,34.2911877394636,0.2395884370406663,0.2546630584100841,1.177292561863839,0.1629341030826954,False
corto_tp070_sl035_240m,sgd_101_moderado,0.19,457,-0.0010338141524703,-0.0045000001080334,0.6054851765029233,-0.4820260892653707,33.33333333333333,0.2319474835886214,0.2406606673297599,1.1490856070573323,0.2054931390399298,False
corto_tp070_sl035_240m,sgd_101_moderado,0.38,4177,-0.0010367221004569,-0.0045000001080334,0.622685687196193,-0.987483997723154,33.852046923629395,0.2655015561407708,0.2406606673297599,1.1490856070573323,0.1657032053001256,False
baja_cierre_4h,control_v4_63_moderado,0.12,8,-0.001038004572616,-0.0013462780805421,0.0009187313220863,-0.0139620551959432,12.5,0.0,0.2281181756111706,1.2833197447562892,0.4943724099467849,False
corto_tp070_sl035_240m,sgd_101_moderado,0.43,2624,-0.0010393737957632,-0.0045000001080334,0.6263535168495451,-0.951174285811039,33.23170731707317,0.2755335365853658,0.2406606673297599,1.1490856070573323,0.1516688984167097,False
corto_tp070_sl035_240m,control_v4_63_moderado,0.4,2943,-0.001044004204725,-0.0045000001080334,0.6289555568433158,-0.9657458226256348,33.43527013251784,0.2766898294377763,0.2534349875428584,1.1928374949472378,0.1616664494222919,False
corto_tp070_sl035_240m,histgb_101_moderado,0.65,64,-0.0010440976048707,-0.0045000001080334,0.5998905179096553,-0.093424633392988,31.25,0.25,0.2686801098646919,1.1834678990494,0.3543140166086043,False
corto_tp070_sl035_240m,histgb_63_moderado,0.32,1131,-0.0010449019665812,-0.0045000001080334,0.6022879982369101,-0.8396799523136923,34.48275862068966,0.2198421645997745,0.2546630584100841,1.177292561863839,0.150141321462816,False
corto_tp070_sl035_240m,sgd_63_sin_pesos,0.21,3573,-0.0010450460544533,-0.0045000001080334,0.6150188704198288,-0.9787606123293464,34.22893926672264,0.2538483067450321,0.2349982432323634,1.1220491573392843,0.1435612525367776,False
corto_tp070_sl035_240m,histgb_63_moderado,0.41,2667,-0.0010457265653441,-0.0045000001080334,0.6242244363063051,-0.9549423458844328,34.15823022122235,0.2692163479565054,0.2546630584100841,1.177292561863839,0.1341853776236349,False
corto_tp070_sl035_240m,histgb_63_moderado,0.48,1554,-0.0010482414815634,-0.0045000001080334,0.6235319664272716,-0.8088666270609726,34.04118404118404,0.2696267696267696,0.2546630584100841,1.177292561863839,0.1785330300270098,False
corto_tp070_sl035_240m,sgd_63_sin_pesos,0.22,3904,-0.001048878060651,-0.0045000001080334,0.6128387961109909,-0.986084818787932,34.06762295081967,0.2525614754098361,0.2349982432323634,1.1220491573392843,0.1428921141748317,False
corto_tp070_sl035_240m,histgb_101_moderado,0.36,1808,-0.0010498803471678,-0.0045000001080334,0.625457773217616,-0.8785060387319328,34.070796460176986,0.2536697247706422,0.2686801098646919,1.1834678990494,0.1628313214463004,False
corto_tp070_sl035_240m,histgb_63_moderado,0.4,2560,-0.0010499843531445,-0.0045000001080334,0.6225748046361308,-0.9359655754836376,34.01684364701574,0.26484375,0.2546630584100841,1.177292561863839,0.1442563108566375,False
corto_tp070_sl035_240m,histgb_63_moderado,0.36,1735,-0.0010512687307768,-0.0045000001080334,0.622184155226302,-0.8880913479482013,34.46685878962536,0.246068455134135,0.2546630584100841,1.177292561863839,0.1410148137239225,False
corto_tp070_sl035_240m,sgd_63_sin_pesos,0.34,257,-0.0010539367292692,-0.0045000001080334,0.6460933020103484,-0.6410997398610403,32.80590717299578,0.2879377431906614,0.2349982432323634,1.1220491573392843,0.2402084969761951,False
corto_tp070_sl035_240m,sgd_63_sin_pesos,0.35,125,-0.0010542860016576,-0.0045000001080334,0.6221605650756665,-0.5087963326368365,33.572453371592545,0.272,0.2349982432323634,1.1220491573392843,0.3214930900914879,False
corto_tp070_sl035_240m,histgb_101_moderado,0.74,4,-0.0010554289581486,-0.0027644992331042,0.2025326606976307,-0.0342866840733477,25.0,0.0,0.2686801098646919,1.1834678990494,0.4476473460375128,False
corto_tp070_sl035_240m,histgb_63_moderado,0.31,1011,-0.001057089060173,-0.0045000001080334,0.5900060960465807,-0.8387505357339952,34.95032144944477,0.2150789012273524,0.2546630584100841,1.177292561863839,0.1542740013486927,False
corto_tp070_sl035_240m,sgd_63_sin_pesos,0.24,4479,-0.0010577378486161,-0.0045000001080334,0.6115947703811135,-0.9916980834672134,34.11475775842822,0.2534047778521991,0.2349982432323634,1.1220491573392843,0.1648713772010492,False
corto_tp070_sl035_240m,sgd_101_moderado,0.44,2216,-0.0010580218777892,-0.0045000001080334,0.6202111064467813,-0.9421687768380388,33.34837545126354,0.2725631768953068,0.2406606673297599,1.1490856070573323,0.161642949516866,False
corto_tp070_sl035_240m,control_v4_63_moderado,0.11,15,-0.0010586422645331,-0.0011040730567183,0.4645303544183651,-0.019131146448123,33.33333333333333,0.1333333333333333,0.2534349875428584,1.1928374949472378,0.4509252176508315,False
corto_tp070_sl035_240m,sgd_101_moderado,0.32,3575,-0.0010598150654316,-0.0045000001080334,0.6076969939773779,-0.9829023490671622,33.39860139860139,0.2452287581699346,0.2406606673297599,1.1490856070573323,0.1231820285641109,False
